uuid,ich_public_ref,inscription_year,title_en,countries,type_acronym,type_of_element_en,concepts_primary_names,concepts_secondary_names,http_url_en
4ad6b56d-eae8-49e7-a798-7d93c687c49e,48,2008,Andean cosmovision of the Kallawaya,BO,RL,Representative List,Traditional medicine,Apprenticeship; Cosmology; Costumes; Drugs; Instrumental music; Percussion instruments; Religious belief; Religious syncretism; Rituals; Textile arts; Weaving; Wind instruments; Womens participation,https://ich.unesco.org/en/RL/00048
cd956e9b-a473-4ea2-9fde-d3f02ae0d33c,49,2008,Oral and graphic expressions of the Wajapi,BR,RL,Representative List,Body painting; Communication skills; Cultural space; Oral tradition,Cosmology; Drawing; Geometry; Know-how transfer; Mythology; Natural dyes; Pattern,https://ich.unesco.org/en/RL/00049
377eb771-b716-4872-8909-5657c0b7a7bd,52,2008,La Tumba Francesa,CU,RL,Representative List,Dance; Instrumental music; Vocal music,Colonial history; Costumes; Idiophones; Improvisation; Percussion instruments; Slavery,https://ich.unesco.org/en/RL/00052
35f46da6-402a-40f0-9754-03cd93fb1e72,68,2008,Traditional music of the Morin Khuur,MN,RL,Representative List,Bowed string instruments; Instrumental music; Vocal music,Apprenticeship; Dance; Handicrafts; Instrument making; Nomads; Oral tradition; Religious practice; Ritual items; Rituals; Wood carving,https://ich.unesco.org/en/RL/00068
7effadb2-4677-48ab-bfb3-de9be6a7ee7b,64,2008,Ningyo Johruri Bunraku puppet theatre,JP,RL,Representative List,Puppets; Theatre,Costumes; Craft workers; Drama; Improvisation; Instrumental music; Moral values; Performers; Plucked string instruments; Social values; Story telling; Vocal music; Wood carving,https://ich.unesco.org/en/RL/00064
1a8e3022-14ac-4851-8564-d750b15eaf26,70,2008,Pansori epic chant,KR,RL,Representative List,Epic poetry; Story telling; Vocal music,Apprenticeship; Choreography; Cultural elite; Improvisation; Oral tradition; Percussion instruments; Performers; Representative literary works; Shamanism,https://ich.unesco.org/en/RL/00070
a682c891-3c80-4d00-a5bc-0bbfaca420b0,74,2008,"Nha Nhac, Vietnamese court music",VN,RL,Representative List,Dance; Instrumental music; Orchestras,Aristocracy; Choreography; Cosmology; Costumes; Festivals; Funeral; Idiophones; Percussion instruments; Post-conflict; Religious practice; String instruments; Wind instruments,https://ich.unesco.org/en/RL/00074
f81d7fa6-15cf-4663-9fda-596d8957fd41,77,2008,Song of Sana’a,YE,RL,Representative List,Instrumental music; Vocal music,Dance; Emotions; Idiophones; Instrument making; Plucked string instruments; Poetry; Wedding,https://ich.unesco.org/en/RL/00077
2a1fc935-d0f7-4ea0-b56a-33723a68ab3a,80,2008,Woodcrafting knowledge of the Zafimaniry,MG,RL,Representative List,Architecture; Wood carving; Woodworking,Carpentry; Craft workers; Decorative arts; Geometry; Handicrafts; Mortise and tenon; Oral tradition; Pattern; Sculpture; Symbols; Technical skills,https://ich.unesco.org/en/RL/00080
c057dc59-950b-4752-839b-5e5b4f00c651,103,2008,Oxherding and oxcart traditions in Costa Rica,CR,RL,Representative List,Rural patrimony; Vehicles; Woodworking,Contests; Farmers; Handicrafts; Idiophones; Painting; Procession; Religious practice; Technical skills,https://ich.unesco.org/en/RL/00103
d635be94-f290-4801-adcb-1933cfc3b2a1,108,2008,"Sbek Thom, Khmer shadow theatre",KH,RL,Representative List,Puppets; Shadow play; Theatre,Choreography; Craft workers; Dance; Epic poetry; Handicrafts; Instrumental music; Know-how transfer; Leather; Monarchy; Natural dyes; Orchestras; Post-conflict; Religious art; Rituals,https://ich.unesco.org/en/RL/00108
aa1c81d0-e406-47c4-82eb-39bd0b0a9854,110,2008,"Ramlila, the traditional performance of the Ramayana",IN,RL,Representative List,Epic poetry; Theatre,Audience participation; Costumes; Effigies; Festivals; Handicrafts; Idiophones; Masks; Percussion instruments; Religious art; Representative literary works; Story telling; Vocal music,https://ich.unesco.org/en/RL/00110
e1de98c9-912e-48d4-91e6-b4b0ca09cb35,111,2008,El Güegüense,NI,RL,Representative List,Dance; Instrumental music; Theatre,Colonial history; Costumes; Drama; Festivals; Masks; Percussion instruments; Procession; Religious practice; Saints; Satire; String instruments,https://ich.unesco.org/en/RL/00111
4311c3aa-3610-44c1-8ae6-eb249eaa2d9e,114,2008,Gangneung Danoje festival,KR,RL,Representative List,Festivals; Ritual dance; Theatre,Brewing; Buddhism; Confucianism; Costumes; Drama; Handicrafts; Instrumental music; Interfaith practices; Markets; Masks; Poetry; Religious syncretism; Ritual items; Rituals; Shamanism; Sports competitions,https://ich.unesco.org/en/RL/00114
1204c9fd-8288-4e0c-8fc4-0250c821543f,158,2008,Vimbuza healing dance,MW,RL,Representative List,Ritual dance; Traditional medicine; Vocal music,Colonial history; Instrumental music; Mental diseases; Percussion instruments; Religious belief; Rituals; Trance; Veneration of the dead,https://ich.unesco.org/en/RL/00158
c0e652aa-a22e-4103-9dc4-10731b3dd221,144,2008,Rabinal Achí dance drama tradition,GT,RL,Representative List,Dance; Masks; Theatre,Catholicism; Costumes; Effigies; Festivals; Fraternity; Monarchy; Mythology; Oral history; Religious syncretism; Veneration of the dead,https://ich.unesco.org/en/RL/00144
1548a84c-5b7a-492c-ac56-91243b3a7701,121,2008,Ahellil of Gourara,DZ,RL,Representative List,Instrumental music; Poetry; Polyphonic singing,Body percussion; Dance; Moral values; Oral history; Percussion instruments; Religious practice; Social participation; Vocal music; Wedding; Woodwind instruments,https://ich.unesco.org/en/RL/00121
dab8901f-dd16-4b12-946b-1718e7be1dc4,124,2008,Palestinian Hikaye,PS,RL,Representative List,Oral tradition; Story telling; Women,Family; Homemakers; Moral values; Social behaviour; Social roles,https://ich.unesco.org/en/RL/00124
fec2de81-f0f7-4b8c-a412-cb45f8ead6f6,132,2008,Cultural space of the Yaaral and Degal,ML,RL,Representative List,Cultural space,Contests; Costumes; Dance; Festivals; Instrumental music; Interethnic relations; Jewelry; Nomads; Oral expression; Poetry; Social inclusion,https://ich.unesco.org/en/RL/00132
91b61a3e-ffb9-4548-a3c1-d16e9733f26f,133,2008,Chopi Timbila,MZ,RL,Representative List,Instrumental music; Orchestras; Percussion instruments,Apprenticeship; Costumes; Dance; Humour (literary); Idiophones; Instrument making; Musical instruments; Satire; Vocal music; Wedding,https://ich.unesco.org/en/RL/00133
15c2f69b-1c41-47ce-b7d3-9be87f84c134,142,2008,Gule Wamkulu,MW; MZ; ZM,RL,Representative List,Initiation rites; Ritual dance,Clans; Costumes; Fraternity; Funeral; Instrumental music; Masks; Matriarchy; Moral values; Percussion instruments; Religious syncretism; Slavery; Social values; Veneration of the dead; Wedding,https://ich.unesco.org/en/RL/00142
3a39d54d-d2da-4ac6-951e-81db149e06b9,143,2008,"Kankurang, Manding initiatory rite",GM; SN,RL,Representative List,Initiation rites,Body painting; Circumcision; Costumes; Magic; Masks; Natural dyes; Percussion instruments; Religious practice; Ritual dance; Ritual purification; Sacred sites; Secret society; Social values; Traditional medicine; Tribes; Vocal music; Woodworking,https://ich.unesco.org/en/RL/00143
2a534cd9-6a79-456c-b48a-19236ca26684,145,2008,"Olonkho, Yakut heroic epos",RU,RL,Representative List,Epic poetry; Story telling; Vocal music,Drama; Improvisation; Legends; Nomads; Religious belief,https://ich.unesco.org/en/RL/00145
af6e14d1-989c-475b-9c6e-c20b75d5573f,146,2008,Ifa divination system,NG,RL,Representative List,Divination; Religious practice; Signs,Clergy; Literature; Mathematics; Oral history; Oral tradition; Percussion instruments; Poetry; Religious belief; Ritual items; Social values; Veneration of the dead; Vocal music,https://ich.unesco.org/en/RL/00146
b37bdbf6-484f-4ae1-b81b-75d106233a3c,147,2008,"Slovácko Verbuňk, recruit dances",CZ,RL,Representative List,Boys; Dance; Men; Recruitment,Acrobatics; Armed forces; Contests; Costumes; Festivals; Financial aid; Improvisation; Instrument making; Instrumental music; Vocal music,https://ich.unesco.org/en/RL/00147
02509b47-ddce-4509-9e5e-fe0aa33cab6a,161,2008,Mask dance of the drums from Drametse,BT,RL,Representative List,Masks; Percussion instruments; Ritual dance,Acrobatics; Buddhism; Choreography; Clergy; Costumes; Festivals; Idiophones; Legendary creatures; Orchestras; Religious buildings; Religious practice; Wind instruments,https://ich.unesco.org/en/RL/00161
84d49a4b-3b11-4ea2-8dc9-346dc68af1e1,2322,2025,Traditional Saree weaving art of Tangail,BD,RL,Representative List,Family role; Technical skills; Weaving,Costumes; Craft workers; Festivity; Income; Pattern; Social gathering; Traditional tools,https://ich.unesco.org/en/RL/02322
8354cd55-1af7-4b89-a679-8091659daa73,165,2008,"Canto a tenore, Sardinian pastoral songs",IT,RL,Representative List,Polyphonic singing; Throat singing; Vocal music,Dance; Everyday life; Poetry; Tourism; Urban spaces; Wedding; Work songs,https://ich.unesco.org/en/RL/00165
25d323b5-e6ed-4dd6-8b2b-a0310348b1f9,1852,2022,Culture of Ukrainian borscht cooking,UA,USL,Urgent Safeguarding List,Family; Food preparation,Beverages; Creativity; Festivals; Funeral; Museums; Social media; Wedding,https://ich.unesco.org/en/USL/01852
aaae05af-d37f-4552-8b7b-3f951410d559,322,2010,Wooden movable-type printing of China,CN,USL,Urgent Safeguarding List,Engraving; Printing methods; Technical skills; Typesetting,Apprenticeship; Binding; Buddhism; Calligraphy; Craft workers; Family; Gender division of labour; Genealogy; Inks; Memorization; Oral tradition; Paper; Poetry; Wood carving,https://ich.unesco.org/en/USL/00322
9d1e46bd-ed8b-43c1-8763-4d5e898d06ff,320,2010,Ojkanje singing,HR,USL,Urgent Safeguarding List,Polyphonic singing; Throat singing; Vocal music,Audiovisual materials; Dance; Duet; Emotions; Know-how transfer; Oral tradition; Politics; Post-conflict,https://ich.unesco.org/en/USL/00320
6659691a-5673-4292-bf7f-beb33387e162,389,2010,Traditional art of Azerbaijani carpet weaving in the Republic of Azerbaijan,AZ,RL,Representative List,Carpets; Decorative arts; Weaving,Apprenticeship; Craft workers; Gender division of labour; Mythology; Natural dyes; Oral tradition; Pattern; Rituals; Spinning; Symbols; Technical skills,https://ich.unesco.org/en/RL/00389
ae395af0-1c97-4e1a-80ec-5e0a48587ea1,356,2010,Gingerbread craft from Northern Croatia,HR,RL,Representative List,Decorative arts; Handicrafts,Aesthetics; Churches; Craft workers; Cultural events; Fair; Family; Food preparation; Painting; Pattern; Religious practice; Wedding,https://ich.unesco.org/en/RL/00356
c73340da-e1d3-49d4-a9c1-478fb3fa57ba,438,2010,Craftsmanship of Alençon needle lace-making,FR,RL,Representative List,Craft workers; Lace; Textile arts,Aesthetics; Apprenticeship; Clothing; Costumes; Decorative arts; Design; Embroidery; Geometry; Museums; Needle; Oral tradition; Pattern; Technical skills,https://ich.unesco.org/en/RL/00438
b35a9e16-f49f-4bc1-bc4d-50d298b41654,340,2010,Kalbelia folk songs and dances of Rajasthan,IN,RL,Representative List,Dance; Instrumental music; Vocal music,Acrobatics; Circular breathing; Costumes; Embroidery; Festivals; Humour (literary); Improvisation; Jewelry; Makeup; Musical instruments; Mythology; Nomads; Oral tradition; Poetry; Tattoo,https://ich.unesco.org/en/RL/00340
a4aa24f6-184f-459f-9096-d69841ae9e01,377,2010,Ritual dramatic art of Ta‘zīye,IR,RL,Representative List,Instrumental music; Rituals; Theatre; Vocal music,Bladed weapons; Costumes; Emotions; Epic poetry; Folk literature; Handicrafts; Instrument making; Legendary creatures; Masks; Moral values; Mythology; Oral tradition; Religious belief; Symbols; Wind instruments,https://ich.unesco.org/en/RL/00377
5ea08a53-eb67-4b2d-aaf0-380b577a88d6,406,2010,"Yuki-tsumugi, silk fabric production technique",JP,RL,Representative List,Technical skills; Weaving,Apprenticeship; Craft workers; Design; Knot; Natural dyes; Pattern; Shinto; Spinning; Textile arts; Waste treatment,https://ich.unesco.org/en/RL/00406
cfe8191e-ba6a-4aaa-9563-71503b3f295f,392,2010,Hopping procession of Echternach,LU,RL,Representative List,Dance; Procession; Religious practice,Catholicism; Choreography; Clergy; Fanfare; Festivals; Musical instruments; Saints; Vocal music,https://ich.unesco.org/en/RL/00392
8f000666-f569-496d-a90e-f12a0f555ced,395,2010,"Naadam, Mongolian traditional festival",MN,RL,Representative List,Festivals; Rituals; Sports competitions,Archery; Bowed string instruments; Costumes; Dance; Food customs; Handicrafts; Hats; Moral values; Nomads; Oral tradition; Throat singing; Wrestling,https://ich.unesco.org/en/RL/00395
fcf6d4d8-fed9-43c0-bd03-088324d157c0,444,2010,"Gagok, lyric song cycles accompanied by an orchestra",KR,RL,Representative List,Instrumental music; Vocal music,Aristocracy; Bowed string instruments; Cultural elite; Musical notation; Orchestras; Percussion instruments; Performers; Plucked string instruments; Poetry; Representative literary works; Talent; Woodwind instruments,https://ich.unesco.org/en/RL/00444
d95ad3ca-76d8-42d7-9c10-92d6946d2601,360,2010,Chant of the Sybil on Majorca,ES,RL,Representative List,Vocal music,Bladed weapons; Catholicism; Churches; Clergy; Costumes; Embroidery; Procession; Religious practice,https://ich.unesco.org/en/RL/00360
80807ce0-d286-4498-8e19-2ba84e8eb323,363,2010,Flamenco,ES,RL,Representative List,Dance; Instrumental music; Plucked string instruments; Vocal music,Body percussion; Churches; Emotions; Family; Festivals; Idiophones; Multiculturalism; Wedding; Work songs; Working class,https://ich.unesco.org/en/RL/00363
60d545ee-1950-42c5-aa06-58b85da19a70,1737,2025,Craft of making Đông Hồ Folk woodblock printings,VN,USL,Urgent Safeguarding List,Paper; Printing methods; Wood carving,Clans; Colours; Everyday life; Festivals; Natural pigments; New year; Oral tradition; Veneration of the dead,https://ich.unesco.org/en/USL/01737
5e2d6711-c2eb-4c9b-99cf-d1eaef308831,1975,2024,"Knowledge, beliefs and practices related to jang making in the Republic of Korea",KR,RL,Representative List,Fermentation; Food customs; Food preparation,Agricultural ritual; Dietetics; Drying; Family; Homemakers; Oral tradition,https://ich.unesco.org/en/RL/01975
69901a7a-cb0a-4883-a2b2-7d4eac49f55a,1847,2022,Quinchamalí and Santa Cruz de Cuca pottery,CL,USL,Urgent Safeguarding List,Ceramic art,Apprenticeship; Colonial history; Empowerment; Family; Handicrafts; Natural dyes; Sculpture; Social inclusion; Technical skills; Traditional tools; Women workers; Workshops (teaching method),https://ich.unesco.org/en/USL/01847
8a61946d-25fb-4f4a-8fa6-46f478225685,905,2013,"Chovqan, a traditional Karabakh horse-riding game in the Republic of Azerbaijan",AZ,USL,Urgent Safeguarding List,Equestrian games; Sports competitions,Costumes; Everyday life; Hats; Instrumental music; Leather; Nomads; Talent; Training,https://ich.unesco.org/en/USL/00905
c361b271-4ff8-40c1-b512-2cd8d70a132d,1969,2024,Reog Ponorogo performing art,ID,USL,Urgent Safeguarding List,Dance; Instrumental music; Masks; Theatrical performances,Costumes; Craft workers; Life cycle; Protection ritual; Ritual purification; Vocal music,https://ich.unesco.org/en/USL/01969
046648a6-c5e2-4864-9192-f960abcede66,863,2013,Nan Pa’ch ceremony,GT,USL,Urgent Safeguarding List,Agricultural ritual; Procession; Rituals,Cosmology; Dance; Family; Farmers; Food preparation; Godmother; Idiophones; Incense; Offering; Oral tradition; Percussion instruments; Religious practice; Religious syncretism; Ritual items; Textile arts,https://ich.unesco.org/en/USL/00863
22712c14-8da2-419f-8bd8-25c03f783a46,2307,2025,The social and cultural traditions associated with landships in Barbados,BB,USL,Urgent Safeguarding List,Financial aid; Fraternity; Self help; Solidarity,Armed forces; Capacity building; Colonial history; Community participation; Costumes; Instrumental music; Intergenerational relationship; International cooperation; Inventories; Procession; Slavery; Social inclusion,https://ich.unesco.org/en/USL/02307
